event_id,primary_classification,primary_score
22439024,wedding_related,0.997471
22440298,wedding_related,0.450303
22442711,other,0.5464
22444062,organizations,0.664902
22454980,birthday_celebration,0.993755
22461591,birthday_celebration,0.992171
22462475,birthday_celebration,0.933854
22463088,personal,0.500172
22467175,wedding_related,0.974118
22469229,personal,0.706733
22471857,personal,0.533008
22472614,birthday_celebration,0.999628
22482218,organizations,0.629362
22483806,personal,0.823546
22492245,wedding_related,0.737827
22492913,personal,0.483473
22493273,organizations,0.915357
22494966,birthday_celebration,0.953993
22499449,wedding_related,0.962116
22500457,birthday_celebration,0.991992
22500841,personal,0.829126
22500854,birthday_celebration,0.951939
22501233,birthday_celebration,0.949499
22501882,organizations,0.932813
22503761,wedding_related,0.996096
22504590,personal,0.988525
22511579,greetings,0.966342
22513123,greetings,0.673162
22513428,greetings,0.9863
22513860,organizations,0.853876
22514005,birthday_celebration,0.995865
22520545,organizations,0.664902
22521752,birthday_celebration,0.98514
22525342,greetings,0.965979
22528488,wedding_related,0.875599
22530542,personal,0.396792
22532811,wedding_related,0.980884
22534180,wedding_related,0.976744
22537842,organizations,0.38181
22538437,wedding_related,0.740796
22539157,personal,0.575795
22541030,birthday_celebration,0.911554
22545008,personal,0.47264
22545656,wedding_related,0.81666
22545751,wedding_related,0.741795
22552969,greetings,0.900538
22555220,organizations,0.451524
22556605,wedding_related,0.910973
22556989,wedding_related,0.653782
22559219,wedding_related,0.594005
22560400,greetings,0.981341
22562919,personal,0.789173
22563564,birthday_celebration,0.892795
22565994,organizations,0.903026
22567026,birthday_celebration,0.940572
22571470,greetings,0.567029
22576205,birthday_celebration,0.992801
22576893,birthday_celebration,0.992801
22579341,birthday_celebration,0.992801
22583352,birthday_celebration,0.99461
22586379,organizations,0.664902
22590814,birthday_celebration,0.974883
22592026,birthday_celebration,0.871126
22592364,organizations,0.597599
22593901,organizations,0.891661
22595436,birthday_celebration,0.993923
22596912,birthday_celebration,0.997875
22597897,birthday_celebration,0.991657
22599157,greetings,0.805819
22602567,greetings,0.934394
22605795,organizations,0.664902
22611237,personal,0.554143
22612137,birthday_celebration,0.992976
22614141,personal,0.92527
22614443,birthday_celebration,0.996222
22617058,birthday_celebration,0.992643
22618390,birthday_celebration,0.992643
22618407,birthday_celebration,0.992643
22620351,birthday_celebration,0.99768
22621887,greetings,0.993848
22624349,wedding_related,0.974378
22625034,other,0.777364
22629215,birthday_celebration,0.950902
22629810,other,0.530464
22633483,personal,0.545358
22635607,birthday_celebration,0.967933
22635661,birthday_celebration,0.967933
22637641,birthday_celebration,0.992643
22639712,birthday_celebration,0.992643
22640077,birthday_celebration,0.992643
22643750,birthday_celebration,0.968534
22643894,personal,0.705806
22644952,personal,0.484114
22645841,wedding_related,0.957496
22646738,other,0.652366
22647316,wedding_related,0.678293
22649784,birthday_celebration,0.833856
22651898,wedding_related,0.659729
22652489,greetings,0.754095
22653232,birthday_celebration,0.992643
22657368,wedding_related,0.961301
22657588,birthday_celebration,0.896145
22660355,birthday_celebration,0.85722
22665404,wedding_related,0.978986
22666083,personal,0.637456
22666715,personal,0.345796
22666914,greetings,0.94531
22669056,birthday_celebration,0.932361
22669115,wedding_related,0.653782
22670713,wedding_related,0.861993
22673127,personal,0.889797
22673583,greetings,0.807803
22681251,greetings,0.99978
22681557,birthday_celebration,0.876904
22682241,birthday_celebration,0.970305
22682511,wedding_related,0.864506
22685181,greetings,0.961558
22686886,greetings,0.811833
22687643,wedding_related,0.95921
22692256,birthday_celebration,0.498004
22692799,organizations,0.565549
22693218,greetings,0.995724
22694331,organizations,0.915033
22694350,organizations,0.664902
22697267,birthday_celebration,0.992643
22697658,wedding_related,0.969534
22698417,birthday_celebration,0.89073
22699034,birthday_celebration,0.895642
22700183,birthday_celebration,0.97995
22705415,birthday_celebration,0.992643
22708759,birthday_celebration,0.992643
22709052,birthday_celebration,0.992643
22710456,birthday_celebration,0.992643
22711243,birthday_celebration,0.992643
22713048,birthday_celebration,0.992643
22714843,birthday_celebration,0.87229
22718036,greetings,0.809253
22719335,greetings,0.996347
22720402,wedding_related,0.898091
22720493,greetings,0.933011
22721665,personal,0.542818
22723795,organizations,0.724243
22724085,greetings,0.977669
22724315,wedding_related,0.951149
22726933,personal,0.545358
22728062,personal,0.51434
22728063,birthday_celebration,0.970383
22734437,birthday_celebration,0.992643
22735374,birthday_celebration,0.992643
22736980,birthday_celebration,0.992643
22737750,birthday_celebration,0.992643
22740396,birthday_celebration,0.992643
22740653,birthday_celebration,0.992643
22743259,birthday_celebration,0.967933
22744088,birthday_celebration,0.967933
22750012,birthday_celebration,0.7332
22751704,personal,0.583443
22754592,greetings,0.98996
22755924,greetings,0.983785
22756676,organizations,0.872934
22757073,personal,0.824151
22758262,greetings,0.995008
22758839,greetings,0.959454
22760531,birthday_celebration,0.950638
22764313,birthday_celebration,0.992643
22764954,birthday_celebration,0.992643
22765663,birthday_celebration,0.992643
22768922,birthday_celebration,0.992643
22770794,birthday_celebration,0.992643
22771659,birthday_celebration,0.967875
22771843,birthday_celebration,0.89608
22773603,personal,0.845447
22775327,organizations,0.451524
22779683,personal,0.45739
22783358,personal,0.992842
22783467,organizations,0.706828
22783485,greetings,0.99969
22783592,greetings,0.983762
22785002,personal,0.55014
22786047,other,0.711682
22786097,organizations,0.573205
22788065,birthday_celebration,0.658563
22079495,personal,0.658355
22082666,greetings,0.977079
22085902,greetings,0.94099
22091015,organizations,0.451524
22093348,personal,0.503875
22093388,personal,0.595062
22096625,personal,0.637827
22097057,personal,0.952551
22100074,greetings,0.858616
22100650,greetings,0.990759
22103111,birthday_celebration,0.933469
22103511,wedding_related,0.988744
22105840,birthday_celebration,0.993435
22119938,wedding_related,0.82468
22131005,wedding_related,0.88596
22140010,birthday_celebration,0.987699
22182267,greetings,0.767161
22184861,birthday_celebration,0.98837
22187673,organizations,0.710424
22190697,greetings,0.994972
22191166,personal,0.999641
22193075,greetings,0.995332
22196894,birthday_celebration,0.969981
22201322,wedding_related,0.650189
22204023,birthday_celebration,0.852936
22214941,organizations,0.451524
22219881,greetings,0.762734
22224781,birthday_celebration,0.924753
22226870,wedding_related,0.930418
22230113,wedding_related,0.63821
22232512,personal,0.599062
22234244,birthday_celebration,0.94729
22248327,greetings,0.974204
22249191,wedding_related,0.908352
22253781,wedding_related,0.692127
22255908,birthday_celebration,0.738033
22260467,organizations,0.664902
22263961,other,0.701276
22264753,greetings,0.912174
22270733,birthday_celebration,0.922289
22275562,other,0.452402
22277201,personal,0.938681
22277287,wedding_related,0.990613
22279055,birthday_celebration,0.620072
22285557,personal,0.463187
22286860,personal,0.473629
22288196,personal,0.641116
22288340,personal,0.823928
22289531,greetings,0.9869
22293855,personal,0.712518
22297708,wedding_related,0.522066
22304449,personal,0.417321
22307729,other,0.672917
22327299,greetings,0.776439
22328288,wedding_related,0.926446
22328919,greetings,0.957048
22330863,wedding_related,0.99911
22331079,greetings,0.972803
22331547,wedding_related,0.61814
22331993,greetings,0.998335
22338051,greetings,0.686934
22341423,wedding_related,0.752713
22351221,wedding_related,0.434541
22358423,wedding_related,0.432088
22361284,birthday_celebration,0.995257
22362313,birthday_celebration,0.946042
22364804,birthday_celebration,0.996252
22374131,wedding_related,0.853878
22374451,wedding_related,0.584017
22387171,wedding_related,0.691419
22388630,greetings,0.737062
22391715,birthday_celebration,0.843558
22392988,greetings,0.928699
22393439,birthday_celebration,0.992176
22393799,greetings,0.492101
22402337,birthday_celebration,0.938275
22403237,personal,0.568277
22405433,personal,0.644067
22410188,personal,0.582401
22410962,organizations,0.351068
22414188,personal,0.974894
22423699,greetings,0.983059
22441866,birthday_celebration,0.754828
22443035,organizations,0.664902
22444206,birthday_celebration,0.997226
22446258,wedding_related,0.949882
22446330,greetings,0.981931
22451484,greetings,0.962705
22455124,birthday_celebration,0.894367
22457376,personal,0.880545
22458260,birthday_celebration,0.856145
22460241,personal,0.863563
22463449,wedding_related,0.522014
22465574,birthday_celebration,0.99868
22469468,birthday_celebration,0.833856
22470237,wedding_related,0.990724
22473501,greetings,0.911906
22473802,organizations,0.398117
22474077,birthday_celebration,0.725421
22475844,birthday_celebration,0.87229
22476869,organizations,0.830546
22479139,personal,0.620903
22480039,personal,0.612775
22481047,personal,0.585084
22485174,wedding_related,0.804641
22485187,birthday_celebration,0.947823
22487203,birthday_celebration,0.908445
22496316,wedding_related,0.856351
22496532,greetings,0.861881
22496731,wedding_related,0.95735
22496767,birthday_celebration,0.928003
22500008,organizations,0.646658
22501665,wedding_related,0.611458
22503509,other,0.823141
22504747,personal,0.892512
22505270,wedding_related,0.568343
22507288,personal,0.590138
22507468,wedding_related,0.805083
22510062,greetings,0.98815
22510066,birthday_celebration,0.9214
22513824,personal,0.719307
22514978,wedding_related,0.760101
22515109,birthday_celebration,0.907941
22515627,greetings,0.756983
22516870,wedding_related,0.941213
22518761,greetings,0.993293
22523950,personal,0.908973
22525955,birthday_celebration,0.809987
22526711,birthday_celebration,0.966871
22526995,wedding_related,0.845082
22528723,greetings,0.904996
22529412,birthday_celebration,0.876733
22530781,wedding_related,0.927523
22531478,greetings,0.53722
22534542,wedding_related,0.923861
22538702,wedding_related,0.906627
22538833,wedding_related,0.957215
22539026,wedding_related,0.685615
22540286,wedding_related,0.604606
22544559,greetings,0.896717
22545571,wedding_related,0.483472
22545895,personal,0.36828
22546304,greetings,0.997866
22546399,organizations,0.570769
22547673,greetings,0.482628
22552488,personal,0.700357
22555188,birthday_celebration,0.869674
22557421,wedding_related,0.847092
22559043,personal,0.909139
22562464,birthday_celebration,0.9928
22563820,personal,0.546575
22566121,wedding_related,0.679378
22568696,personal,0.778458
22569524,personal,0.448947
22570569,greetings,0.97421
22572586,birthday_celebration,0.992801
22577937,birthday_celebration,0.992801
22578617,birthday_celebration,0.992801
22580470,birthday_celebration,0.992801
22581118,birthday_celebration,0.992801
22581969,organizations,0.753994
22585695,greetings,0.568389
22589609,wedding_related,0.987574
22591246,greetings,0.995769
22593068,wedding_related,0.923816
22593072,personal,0.676488
22596120,wedding_related,0.93221
22599265,personal,0.604031
22599452,birthday_celebration,0.956183
22601234,organizations,0.628801
22601427,wedding_related,0.968471
22601806,organizations,0.354636
22602315,birthday_celebration,0.940898
22602508,greetings,0.914809
22603684,organizations,0.56059
22604911,wedding_related,0.84958
22605395,organizations,0.844978
22606035,personal,0.638978
22608486,wedding_related,0.325049
22609203,personal,0.93376
22613744,birthday_celebration,0.993563
22614426,birthday_celebration,0.995966
22617026,birthday_celebration,0.992643
22617183,birthday_celebration,0.992643
22619703,birthday_celebration,0.992643
22620711,personal,0.839939
22621923,organizations,0.430237
22622368,wedding_related,0.98901
22625490,organizations,0.953559
22625922,greetings,0.972448
22627739,birthday_celebration,0.934309
22630138,birthday_celebration,0.989099
22631664,organizations,0.560161
22631845,birthday_celebration,0.998935
22632512,birthday_celebration,0.902436
22636705,birthday_celebration,0.992643
22638812,birthday_celebration,0.992643
22642683,personal,0.887039
22645585,birthday_celebration,0.946295
22648486,organizations,0.960578
22656377,birthday_celebration,0.992643
22661081,birthday_celebration,0.992359
22662053,greetings,0.929249
22662161,greetings,0.743627
22672862,other,0.736707
22673073,personal,0.864654
22673578,wedding_related,0.944589
22673902,birthday_celebration,0.855713
22674663,greetings,0.663116
22675385,greetings,0.934102
22676501,greetings,0.994158
22677882,birthday_celebration,0.932615
22678121,greetings,0.989585
22679361,personal,0.569252
22680032,personal,0.519079
22682871,wedding_related,0.754172
22685249,personal,0.640768
22686477,greetings,0.977409
22686873,personal,0.93376
22694986,organizations,0.895117
22697699,wedding_related,0.593324
22701337,personal,0.703133
22703643,wedding_related,0.853878
22708074,birthday_celebration,0.992643
22710451,birthday_celebration,0.992643
22711531,birthday_celebration,0.992643
22711860,birthday_celebration,0.992643
